,Booking ID,Status,Passenger status,Passengers,Actual Pickup Time,Actual Dropoff Time,pickup_index,pickup_name,pickup_district,pickup_latitude,pickup_longitude,index_dropoff,name_dropoff,district_dropoff,latitude_dropoff,longitude_dropoff,Pickup Hour,Pickup Day
117,253470,Cancelled by client,Cancelled,1,2024-09-02 14:10:00,2024-09-02 14:12:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,14,0
118,253898,Validated,Trip completed,1,2024-09-02 14:23:00,2024-09-02 14:27:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,14,0
119,241742,Cancelled by client,Cancelled,1,2024-09-02 14:25:00,2024-09-02 14:32:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,14,0
120,254155,Validated,Trip completed,1,2024-09-02 14:26:00,2024-09-02 14:35:00,7.0,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,14,0
121,254410,Validated,Trip completed,1,2024-09-02 14:24:00,2024-09-02 14:33:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,14,0
122,254613,Validated,Trip completed,1,2024-09-02 14:34:00,2024-09-02 14:48:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,14,0
123,254144,Cancelled by client,Cancelled,1,2024-09-02 14:46:00,2024-09-02 14:56:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,14,0
124,254149,Cancelled by client,Cancelled,1,2024-09-02 14:57:00,2024-09-02 15:15:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,14,0
125,254344,Cancelled by client,Cancelled,1,2024-09-02 14:53:00,2024-09-02 15:07:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,14,0
126,254530,Cancelled by driver,Cancelled,1,2024-09-02 14:56:00,2024-09-02 15:27:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,14,0
127,254688,Validated,Trip completed,2,2024-09-02 15:02:00,2024-09-02 15:07:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,15,0
128,254406,Validated,Trip completed,1,2024-09-02 15:04:00,2024-09-02 15:22:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,15,0
129,254629,Validated,Trip completed,1,2024-09-02 15:04:00,2024-09-02 15:11:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,15,0
130,252612,Cancelled by client,Cancelled,1,2024-09-02 15:11:00,2024-09-02 15:31:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,15,0
131,252393,Cancelled by client,Cancelled,1,2024-09-02 15:24:00,2024-09-02 15:31:00,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,15,0
132,254409,Validated,Trip completed,1,2024-09-02 15:22:00,2024-09-02 15:30:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,15,0
133,254701,Cancelled by client,Cancelled,1,2024-09-02 15:27:00,2024-09-02 15:42:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,15,0
134,254705,Validated,Trip completed,1,2024-09-02 15:24:00,2024-09-02 15:37:00,28.0,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,15,0
135,254246,Cancelled by client,Cancelled,1,2024-09-02 15:32:00,2024-09-02 15:45:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,15,0
136,254365,Cancelled by client,Cancelled,1,2024-09-02 15:32:00,2024-09-02 15:42:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,15,0
137,252225,Cancelled by client,Cancelled,1,2024-09-02 15:45:00,2024-09-02 15:57:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,15,0
138,254157,Cancelled by client,Cancelled,1,2024-09-02 15:45:00,2024-09-02 16:04:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,15,0
139,254548,Validated,Trip completed,1,2024-09-02 15:58:00,2024-09-02 16:13:00,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,15,0
140,254514,Validated,Trip completed,1,2024-09-02 16:13:00,2024-09-02 16:24:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,16,0
141,246900,Validated,Trip completed,1,2024-09-02 16:26:00,2024-09-02 16:36:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,16,0
142,244951,Cancelled by client,Cancelled,1,2024-09-02 16:17:00,2024-09-02 16:34:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,16,0
143,254727,Cancelled by driver,Cancelled,1,2024-09-02 16:23:00,2024-09-02 16:40:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,0
144,254520,Cancelled by client,Cancelled,1,2024-09-02 16:31:00,2024-09-02 16:48:00,,,,,,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,16,0
145,254721,Validated,Trip completed,1,2024-09-02 16:39:00,2024-09-02 16:48:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,6.0,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,16,0
146,254457,Cancelled by driver,Cancelled,1,2024-09-02 16:42:00,2024-09-02 17:04:00,33.0,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,0
147,254464,Cancelled by driver,Cancelled,1,2024-09-02 16:46:00,2024-09-02 17:04:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,16,0
148,253744,Cancelled by client,Cancelled,1,2024-09-02 16:47:00,2024-09-02 17:10:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,,,,,,16,0
149,245190,Validated,Trip completed,1,2024-09-02 16:57:00,2024-09-02 17:07:00,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,20.0,"Beilngries, ZOB",Beilngries,49.032173,11.476295,16,0
150,254748,Cancelled by driver,Cancelled,1,2024-09-02 16:51:00,2024-09-02 17:11:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,16,0
151,243984,Cancelled by driver,Cancelled,1,2024-09-02 17:01:00,2024-09-02 17:19:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,17,0
152,253699,Cancelled by driver,Cancelled,1,2024-09-02 17:01:00,2024-09-02 17:22:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,17,0
153,254648,Validated,Trip completed,2,2024-09-02 17:01:00,2024-09-02 17:14:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,17,0
154,249562,Validated,Trip completed,1,2024-09-02 17:15:00,2024-09-02 17:23:00,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,,,,,,17,0
155,251671,Cancelled by client,Cancelled,1,2024-09-02 17:21:00,2024-09-02 17:42:00,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,17,0
156,254573,Validated,Trip completed,1,2024-09-02 17:15:00,2024-09-02 17:23:00,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,,,,,,17,0
157,249559,Cancelled by client,Cancelled,1,2024-09-02 17:33:00,2024-09-02 17:45:00,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,,,,,,17,0
158,254321,Cancelled by driver,Cancelled,1,2024-09-02 17:37:00,2024-09-02 17:48:00,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,17,0
159,252717,Validated,Trip completed,1,2024-09-02 17:54:00,2024-09-02 18:04:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,,,,,,17,0
160,250133,Cancelled by client,Cancelled,1,2024-09-02 18:18:00,2024-09-02 18:50:00,,,,,,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,18,0
161,242540,Cancelled by client,Cancelled,1,2024-09-02 18:24:00,2024-09-02 18:46:00,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,34.0,"Beilngries, Volksfestplatz",Beilngries,49.03112,11.469645,18,0
162,254739,Validated,Trip completed,1,2024-09-02 18:29:00,2024-09-02 18:50:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,18,0
163,254794,Validated,Trip completed,1,2024-09-02 18:29:00,2024-09-02 18:51:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,18,0
164,251274,Cancelled by client,Cancelled,1,2024-09-02 18:35:00,2024-09-02 18:45:00,5.0,"Kinding, Schule",Kinding,49.000012,11.38727,,,,,,18,0
165,254668,Cancelled by client,Cancelled,1,2024-09-02 18:44:00,2024-09-02 18:50:00,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,,,,,,18,0
166,254774,Cancelled by client,Cancelled,1,2024-09-02 18:41:00,2024-09-02 18:46:00,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,18,0
167,254477,Cancelled by driver,Cancelled,1,2024-09-02 18:50:00,2024-09-02 19:28:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,18,0
168,248451,Validated,Trip completed,1,2024-09-02 19:01:00,2024-09-02 19:09:00,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,,,,,,19,0
169,254507,Cancelled by client,Cancelled,1,2024-09-02 19:06:00,2024-09-02 19:26:00,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,19,0
170,254512,Validated,Trip completed,1,2024-09-02 19:16:00,2024-09-02 19:32:00,11.0,"Kratzmuehle, Seerestaurant",Pfraundorf,49.004607,11.447705,47.0,Kirchbuch,Kirchbuch,48.965578,11.50951,19,0
171,245966,Validated,Trip completed,1,2024-09-02 19:57:00,2024-09-02 20:08:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,19,0
172,254133,Cancelled by driver,Cancelled,1,2024-09-02 20:13:00,2024-09-02 20:20:00,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,20,0
173,251276,Cancelled by client,Cancelled,1,2024-09-02 20:39:00,2024-09-02 20:51:00,,,,,,5.0,"Kinding, Schule",Kinding,49.000012,11.38727,20,0
174,242945,Cancelled by client,Cancelled,1,2024-09-02 20:45:00,2024-09-02 21:01:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,18.0,"Beilngries, Utzmuehlweg",Beilngries,49.039483,11.467702,20,0
175,254722,Cancelled by driver,Cancelled,1,2024-09-02 20:46:00,2024-09-02 21:22:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,20,0
176,254712,Cancelled by driver,Cancelled,1,2024-09-02 20:51:00,2024-09-02 21:03:00,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,20,0
177,245651,Cancelled by driver,Cancelled,1,2024-09-02 20:57:00,2024-09-02 21:22:00,,,,,,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,20,0
178,249561,Cancelled by client,Cancelled,1,2024-09-02 20:56:00,2024-09-02 21:08:00,,,,,,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,20,0
179,254604,Cancelled by client,Cancelled,1,2024-09-02 20:56:00,2024-09-02 21:08:00,,,,,,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,20,0
180,254787,Validated,Trip completed,1,2024-09-02 20:57:00,2024-09-02 21:05:00,,,,,,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,20,0
181,254462,Validated,Trip completed,1,2024-09-02 20:59:00,2024-09-02 21:21:00,33.0,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,20,0
182,254835,Cancelled by driver,Cancelled,1,2024-09-02 21:19:00,2024-09-02 21:29:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,21,0
183,249448,Validated,Trip completed,1,2024-09-02 21:32:00,2024-09-02 21:40:00,,,,,,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,21,0
184,252308,Validated,Trip completed,1,2024-09-02 21:32:00,2024-09-02 21:51:00,,,,,,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,21,0
185,252396,Validated,Trip completed,1,2024-09-02 21:32:00,2024-09-02 21:40:00,,,,,,55.0,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,21,0
186,252718,Validated,Trip completed,1,2024-09-02 21:32:00,2024-09-02 21:51:00,,,,,,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,21,0
187,251219,Cancelled by client,Cancelled,1,2024-09-02 22:05:00,2024-09-02 22:11:00,,,,,,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,22,0
188,254770,Cancelled by client,Cancelled,1,2024-09-02 22:06:00,2024-09-02 22:12:00,,,,,,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,22,0
189,248452,Validated,Trip completed,1,2024-09-02 22:12:00,2024-09-02 22:17:00,,,,,,41.0,"Grampersdorf, Kirchstraße",Grampersdorf,48.97066,11.475578,22,0
190,253502,Validated,Trip completed,1,2024-09-03 05:17:00,2024-09-03 05:41:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,5,1
191,251521,Validated,Trip completed,1,2024-09-03 05:25:00,2024-09-03 05:29:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,5,1
192,241740,Validated,Trip completed,1,2024-09-03 05:36:00,2024-09-03 05:41:00,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,5,1
193,243195,Validated,Trip completed,1,2024-09-03 05:50:00,2024-09-03 05:57:00,1.0,"Enkering, Maibaum",Enkering,48.992498,11.363953,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,5,1
194,244946,Validated,Trip completed,1,2024-09-03 06:11:00,2024-09-03 06:25:00,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,6,1
195,247518,Cancelled by driver,Cancelled,1,2024-09-03 06:46:00,2024-09-03 07:20:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,6,1
196,247606,Validated,Trip completed,1,2024-09-03 06:46:00,2024-09-03 06:58:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,20.0,"Beilngries, ZOB",Beilngries,49.032173,11.476295,6,1
197,254578,Cancelled by client,Cancelled,4,2024-09-03 06:50:00,2024-09-03 07:02:00,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,6,1
198,245191,Validated,Trip completed,1,2024-09-03 06:58:00,2024-09-03 07:09:00,20.0,"Beilngries, ZOB",Beilngries,49.032173,11.476295,8.0,"Haunstetten, Gewerbegebiet",Haunstetten,49.017505,11.404733,6,1
199,246895,Cancelled by client,Cancelled,1,2024-09-03 07:18:00,2024-09-03 07:32:00,4.0,"Kinding, Marktplatz",Kinding,49.000562,11.38279,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,7,1
200,245901,Validated,Trip completed,1,2024-09-03 07:24:00,2024-09-03 07:49:00,22.0,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,7,1
201,244133,Validated,Trip completed,1,2024-09-03 07:36:00,2024-09-03 07:49:00,36.0,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,7,1
202,252589,Validated,Trip completed,2,2024-09-03 07:29:00,2024-09-03 07:36:00,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,7,1
203,252281,Validated,Trip completed,1,2024-09-03 08:07:00,2024-09-03 08:14:00,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,64.0,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,8,1
204,252343,Cancelled by driver,Cancelled,1,2024-09-03 08:34:00,2024-09-03 08:40:00,39.0,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,20.0,"Beilngries, ZOB",Beilngries,49.032173,11.476295,8,1
205,254861,Validated,Trip completed,4,2024-09-03 08:34:00,2024-09-03 08:42:00,39.0,"Neuzell, Feuerwehr",Neuzell,48.997518,11.482948,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,8,1
206,251132,Cancelled by client,Cancelled,1,2024-09-03 08:41:00,2024-09-03 08:47:00,10.0,"Pfraundorf, Dorfplatz",Pfraundorf,49.005142,11.445253,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,8,1
207,252557,Validated,Trip completed,7,2024-09-03 08:51:00,2024-09-03 08:54:00,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,8,1
208,246345,Validated,Trip completed,5,2024-09-03 09:02:00,2024-09-03 09:08:00,59.0,"Kevenhuell, Kirche",Leising,49.058008,11.516585,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,9,1
209,248058,Cancelled by driver,Cancelled,1,2024-09-03 09:22:00,2024-09-03 09:34:00,49.0,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,9,1
210,248619,Validated,Trip completed,7,2024-09-03 09:22:00,2024-09-03 09:33:00,49.0,"Wolfsbuch, Am Schacher",Wolfsbuch,48.97449,11.562987,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,9,1
211,247849,Cancelled by client,Cancelled,1,2024-09-03 09:30:00,2024-09-03 09:38:00,9.0,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,9,1
212,247607,Validated,Trip completed,1,2024-09-03 10:22:00,2024-09-03 10:31:00,30.0,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,40.0,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,10,1
213,254855,Validated,Trip completed,2,2024-09-03 10:40:00,2024-09-03 10:56:00,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,,,,,,10,1
214,251743,Validated,Trip completed,1,2024-09-03 10:45:00,2024-09-03 10:57:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,10,1
215,255051,Cancelled by client,Cancelled,2,2024-09-03 10:36:00,2024-09-03 10:46:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,10,1
216,254317,Validated,Trip completed,3,2024-09-03 10:47:00,2024-09-03 10:58:00,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,1
217,254989,Cancelled by driver,Cancelled,1,2024-09-03 10:47:00,2024-09-03 11:02:00,27.0,"Beilngries, Hafen",Beilngries,49.041112,11.47124,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,1
218,255090,Validated,Trip completed,1,2024-09-03 11:02:00,2024-09-03 11:17:00,38.0,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,31.0,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,11,1
219,254644,Cancelled by client,Cancelled,1,2024-09-03 10:53:00,2024-09-03 11:02:00,45.0,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,10,1
220,254965,Validated,Trip completed,1,2024-09-03 11:17:00,2024-09-03 11:24:00,67.0,Kaldorf,Wiesenhofen,49.048472,11.431715,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,11,1
221,254789,Cancelled by client,Cancelled,4,2024-09-03 10:57:00,2024-09-03 11:09:00,66.0,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,10,1
222,255001,Validated,Trip completed,1,2024-09-03 10:58:00,2024-09-03 11:12:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,17.0,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,10,1
223,255107,Validated,Trip completed,1,2024-09-03 11:32:00,2024-09-03 11:39:00,53.0,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,21.0,"Beilngries, Deutscher Hof",Beilngries,49.033525,11.475793,11,1
224,254696,Cancelled by driver,Cancelled,2,2024-09-03 11:44:00,2024-09-03 12:22:00,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,11,1
225,251834,Validated,Trip completed,1,2024-09-03 11:45:00,2024-09-03 11:56:00,29.0,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,50.0,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,11,1
226,254518,Validated,Trip completed,1,2024-09-03 11:40:00,2024-09-03 12:00:00,0.0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,,,,,,11,1
227,254935,Validated,Trip completed,1,2024-09-03 11:51:00,2024-09-03 11:56:00,15.0,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,19.0,"Beilngries, Ringstrasse",Beilngries,49.033832,11.471982,11,1
